Pen Pressure,Line Spacing,Slant Angle,Baseline angle,Category,Link
336.14802221776426,306.1875,-5,104.56810021953272,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_37_yes.jpg
3.7570638915408665,899.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_83_yes.png
305.9192542540345,331.0,5,74.05533183474168,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_21_yes.jpg
74.93799224424288,538.6875,5,315.7316352303351,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_47_yes.jpg
116.20223701796704,796.5555555555554,5,37.128325335961414,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_50_yes.jpg
287.68699792196367,550.8888888888889,5,62.8584353687612,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_60_yes.jpg
26.98389913110799,16480.4,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_100_yes.jpg
258.9370286986982,682.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_51_yes.jpg
74.05288390839348,473.1388888888889,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_33_yes.jpg
85.07407766773304,1217.16,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_98_yes.jpg
620.1956711528087,99.0,5,134.9239298483325,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_35_yes.jpg
286.6919427618334,229.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_105_yes.jpg
82.41693686672147,293.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_67_yes.jpg
217.08132630896898,301.0,5,72.23829583673525,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_16_yes.jpg
478.90332592236564,264.96,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_29_yes.jpg
122.37075991367283,493.8888888888889,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_71_yes.jpg
326.4252512718226,962.5555555555555,5,7.295420590930267,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_8_yes.jpg
457.38925142550397,1149.0,-5,95.53783949732238,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_12_yes.jpg
1.1596320085185567,899.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_90_yes.jpg
208.93402072140225,1572.0,-5,75.52162368122502,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_97_yes.jpg
459.5912569223042,315.0,5,51.925166280270695,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_32_yes.jpg
135.63533617686414,339.9166666666667,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_94_yes.jpg
1097.3756359369659,0.0,5,120.78803910203882,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_57_yes.jpg
310.4142560555787,42.0,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_93_yes.jpg
1.394969180937352,899.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_111_yes.jpg
466.10180331990523,339.6666666666667,-5,73.59438055603806,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_9_yes.jpg
504.5166591037123,585.25,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_43_yes.jpg
52.728364727476276,4719.25,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_86_yes.jpg
191.12091482635105,457.0,5,41.223492649092705,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_23_yes.jpg
389.77129904985986,258.25,5,466.7260956471897,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_99_yes.jpg
3100.5396189686917,0.0,-5,216.49402641131203,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_76_yes.jpg
87.62165989827554,909.4097222222223,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_104_yes.png
44.53487999971799,8554.805555555557,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_108_yes.png
127.6484604383495,323.0888888888889,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_103_yes.png
3.361230970987421,899.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_81_yes.jpg
206.45756862339476,1534.6666666666667,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_5_yes.jpg
1038.0002451557493,0.0,-5,53.555101494822246,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_40_yes.jpg
28.85588363381811,577.9591836734694,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_68_yes.jpg
309.23961238406537,371.0,-5,161.8761223374469,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_24_yes.jpg
673.0200299956896,186.22222222222223,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_77_yes.jpg
842.6386844363906,67.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_102_yes.jpg
621.7420357547323,509.0,-5,138.3480533787963,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_56_yes.jpg
221.43642760291254,292.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_109_yes.jpg
25.775295767820438,120.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_87_yes.jpg
0.005723679317194197,899.0,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_84_yes.jpg
101.35995220920381,287.04,-5,74.60536093194312,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_49_yes.jpg
346.63637289948383,399.44,-5,117.50089451467326,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_22_yes.jpg
679.9488281246477,0.0,5,31.978644469058054,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_54_yes.jpg
343.40439845308083,481.0,-5,606.282331266107,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_61_yes.jpg
1007.9426803895035,272.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_34_yes.jpg
0.15997473937661733,899.0,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_89_yes.jpg
130.46580593811882,370.0,-5,21.96049839756219,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_36_yes.jpg
736.5416382539365,577.25,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_101_yes.jpg
1516.9591202762513,300.0,5,10.94030475466412,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_45_yes.jpg
295.13127438426227,198.25,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_1_yes.png
26.431062172953887,2749.1388888888887,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_80_yes.jpg
433.71952795105153,3.0,5,1.9247184521993816,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_85_yes.png
114.73989195171407,402.04,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_64_yes.jpg
0.1974027023197351,899.0,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_78_yes.jpeg
910.0525471593824,192.0,-5,915.0025013806348,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_39_yes.jpg
418.5325006359392,510.0,-5,40.22010810439645,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_96_yes.jpg
2216.646599093192,272.0,-5,334.69771098269206,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_107_yes.jpg
27.869246471274266,504.8888888888889,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_92_yes.jpg
110.9893123719246,478.60330578512395,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_112_yes.jpg
15.552479686986487,899.0,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2474_yes.jpg
150.43117562514294,770.0612244897959,5,29.056248872659744,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_13_yes.jpg
306.64915616526696,286.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_106_yes.png
653.1218503944137,352.0,5,1050.280210841229,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_38_yes.jpg
124.99218668567755,1942.6666666666667,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_110_yes.jpg
225.5630882048481,656.8888888888889,5,112.37991256442609,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_7_yes.jpg
141.97590194805161,1643.1875,-5,63.60459961903569,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_63_yes.jpg
2216.655236858907,0.0,5,12.691465705702797,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_66_yes.jpg
302.9333631217005,535.0,5,6.708239813649976,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_31_yes.jpg
40.71997170692873,1913.6666666666667,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_91_yes.png
12.127197062418759,2054.25,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2904_yes.jpg
45.58332987673219,899.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2922_yes.jpg
17.10337321243685,898.0,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2915_yes.jpg
3401.229679918274,79.0,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_62_yes.jpg
327.5373936743431,354.0,5,135.30594638001205,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_70_yes.jpg
26.21841253860032,172.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2461_yes.jpg
29.7174307027297,897.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2528_no.jpg
106.16639130117119,328.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_812_no.jpg
59.8180779602867,4049.805555555555,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_914_no.jpg
19.14302745196278,338.6,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_343_no.jpg
53.11791448370661,896.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2581_no.jpg
96.86103701647926,1410.1875,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1063_no.jpg
30.891082236727527,87.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_879_no.jpg
67.0598562070785,349.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_964_no.jpg
32.30176580470061,8095.555555555556,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2515_no.jpg
43.73520366042234,899.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_989_no.jpg
19.425326766241653,898.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2586_no.jpg
29.95248571054441,645.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2643_no.jpg
32.14053911374492,57.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_902_no.jpg
39.45863772857052,2335.530612244898,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2469_no.jpg
52.01593308804331,5219.555555555556,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2486_no.jpg
26.061205916890685,4787.13888888889,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_431_no.jpg
59.536780700557756,897.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1001_no.jpg
79.57238530138642,1349.25,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2487_no.jpg
102.06743760504366,14434.6875,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_3100_no.jpg
179.2984582169413,4522.96,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1014_no.jpg
34.841631237860156,56.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_837_no.jpg
51.488843392892534,5763.25,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2526_no.jpg
25.827032892034993,899.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_630_no.jpg
84.57075947053056,2958.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_3152_no.jpg
53.034595117134245,963.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_371_no.jpg
52.090203603531904,838.4081632653063,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_373_no.jpg
64.67189598024686,373.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_380_no.jpg
55.72357003979414,1773.6399999999999,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_386_no.jpg
39.579695171203866,13209.039999999997,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_393_no.jpg
32.29252544096778,41.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_394_no.jpg
110.74752331248885,2947.75,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_395_no.jpg
136.87457313791606,44042.25,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_398_no.jpg
79.79275697168123,749.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_399_no.jpg
87.98931446839993,1195.9183673469388,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_400_no.jpg
83.31852505747315,98.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_401_no.jpg
44.40913091006854,13169.25,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_408_no.jpg
47.240107383013196,545.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_409_no.jpg
57.63939655320951,1404.234375,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_459_no.jpg
44.361762474440184,2634.84,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_473_no.jpg
41.16493780036444,2398.159999999999,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_477_no.jpg
57.77592133884514,183.88888888888889,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_480_no.jpg
38.46888659789096,174.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_557_no.jpg
48.32491885970569,2116.25,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_558_no.jpg
56.619974181025896,5051.84,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_560_no.jpg
75.99107766879365,300.6,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_563_no.jpg
67.46140568912676,1128.9183673469388,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_567_no.jpg
60.581645809321856,4057.4399999999996,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_575_no.jpg
40.34761667787336,211.22222222222223,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_590_no.jpg
37.31909107720156,222.1875,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_596_no.jpg
15.498942524188351,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_597_no.jpg
87.16436651250592,326.66666666666663,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_613_no.jpg
63.89660516085962,1018.6326530612245,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_615_no.jpg
65.22974447987804,9149.222222222223,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_617_no.jpg
46.68158829056404,12106.555555555555,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_619_no.jpg
45.36258874070552,401.8888888888889,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_620_no.jpg
49.36278394703231,363.22222222222223,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_621_no.jpg
62.863942573197505,8386.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_622_no.jpg
38.81908464586053,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_625_no.jpg
60.023166852553004,400.8888888888889,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_626_no.jpg
33.415812961644406,1302.1020408163265,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_627_no.jpg
56.53505545060966,391.0246913580247,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_633_no.jpg
41.25205701057769,899.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_634_no.jpg
72.1247558170266,286.1388888888889,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_646_no.jpg
52.03593903878857,586.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_649_no.jpg
24.63432034777736,3173.96,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_653_no.jpg
38.53543275439699,2776.222222222222,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_657_no.jpg
189.57505431689128,248.75,5,84.96182664137814,False,/content/drive/MyDrive/datad/Normal/dysgraphia_664_no.jpg
215.7176966895804,406.22222222222223,-5,11.32303132256493,False,/content/drive/MyDrive/datad/Normal/dysgraphia_665_no.jpg
34.19617055056398,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_667_no.jpg
102.5169797588311,787.8055555555557,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_670_no.jpg
155.438891875933,461.1388888888889,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_676_no.jpg
28.041158372316772,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_677_no.jpg
193.26531169130521,517.6666666666666,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_681_no.jpg
28.23308550601263,9364.555555555555,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_683_no.jpg
61.74314529173148,603.2448979591836,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_684_no.jpg
40.22847042224481,77.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_685_no.jpg
25.472729470812396,32.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_686_no.jpg
454.2350876956075,882.25,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_687_no.jpg
47.52309175649265,6530.64,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_688_no.jpg
350.814377902316,294.96,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_691_no.jpg
40.131169362865876,278.6734693877551,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_693_no.jpg
58.565953010612816,389.96,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_696_no.jpg
85.43489518830188,1060.2857142857142,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_699_no.jpg
50.40420032993188,3143.285714285714,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_700_no.jpg
15.670206045592465,899.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_702_no.jpg
32.16409499522183,3403.222222222222,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_705_no.jpg
34.58677209974837,359.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_708_no.jpg
29.075062927207853,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_710_no.jpg
44.1409772829262,2348.4,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_711_no.jpg
38.648128598020094,899.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_716_no.jpg
82.52961202432073,324.6666666666667,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_717_no.jpg
48.61226417481521,412.609375,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_718_no.jpg
87.13638494291752,899.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_729_no.jpg
92.21900078567842,7505.839999999999,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_730_no.jpg
93.45463362327757,551.6875,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_741_no.jpg
280.37939314680034,225.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_762_no.jpg
52.17518909969817,7586.25,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_767_no.jpg
65.07554417405879,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_768_no.jpg
50.676888408504794,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_771_no.jpg
55.69374991464122,7332.555555555555,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_772_no.jpg
72.45432514394707,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_773_no.jpg
67.04091476590753,456.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_774_no.jpg
31.429940698369307,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_775_no.jpg
40.99529918234418,754.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_777_no.jpg
73.94902603208061,11237.84,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_781_no.jpg
62.65846018450401,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_782_no.jpg
47.79651006950189,26.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_783_no.jpg
67.23756849531333,16191.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_785_no.jpg
29.1669431901679,596.8888888888889,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_794_no.jpg
58.03595019421482,191.25,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_796_no.jpg
38.53461422547775,94.25,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_798_no.jpg
44.401799821879536,899.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_802_no.jpg
40.77091656063385,39.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_807_no.jpg
63.19882590590464,58.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_811_no.jpg
53.09219595091446,899.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_815_no.jpg
48.00196909263781,839.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_823_no.jpg
48.48001196229234,2039.25,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_824_no.jpg
64.60084400970447,89.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_826_no.jpg
96.55943167658427,267.25,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_838_no.jpg
78.69988699835858,95.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_998_no.jpg
204.45913433147416,509.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1005_no.jpg
102.0693110772363,242.25,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1036_no.jpg
36.66431320384066,50.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1038_no.jpg
62.56369857668051,4690.36,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1045_no.jpg
