Pen Pressure,Line Spacing,Slant Angle,Baseline angle,Category,Link,l1,l2,l3,l4,l5,l6,l7,l8
326.4252512718226,962.5555555555555,5,7.295420590930267,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_8_yes.jpg,-1.4970442,2.1738856,-0.9054814,-2.431883,-0.44468912,-1.966707,-2.5133238,1.5585619
3.7570638915408665,899,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_83_yes.png,-1.8526503,3.2415183,-1.3289226,-3.0313313,-0.7091492,-2.4242227,-3.1798563,1.349804
85.07407766773304,1217.16,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_98_yes.jpg,-1.444511,-0.16127814,-0.31057847,-1.2914447,-0.126847,-1.9774529,-2.0419567,3.7911363
305.9192542540345,331,5,74.05533183474168,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_21_yes.jpg,-1.4567181,-0.2206789,-0.24943201,-1.1515265,-0.11690959,-2.0436962,-2.0568469,4.1160192
74.93799224424288,538.6875,5,315.7316352303351,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_47_yes.jpg,-1.4152899,-0.28027934,-0.14965017,-0.9691257,-0.09697441,-2.1298425,-2.04352,4.482678
258.9370286986982,682,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_51_yes.jpg,-1.4540561,-0.18724623,-0.29636994,-1.2398714,-0.122344606,-2.0005622,-2.0527842,3.9259758
208.93402072140225,1572.0,-5,75.52162368122502,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_97_yes.jpg,-1.5188171,2.4011877,-0.9656662,-2.509649,-0.46580765,-2.0240967,-2.6180463,1.5429596
74.05288390839348,473.1388888888889,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_33_yes.jpg,-1.6750487,2.8355544,-1.1411252,-2.7779322,-0.55384433,-2.242401,-2.9567828,1.6180211
82.41693686672147,293.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_67_yes.jpg,-1.4949026,2.0999532,-0.88764966,-2.4101226,-0.44101658,-1.9613533,-2.4895487,1.5739824
217.08132630896898,301,5,72.23829583673525,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_16_yes.jpg,-1.4152899,-0.28027934,-0.14965017,-0.9691257,-0.09697441,-2.1298425,-2.04352,4.482678
2.382132794884953,899,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_88_yes.jpg,-1.4987282,2.196051,-0.9099851,-2.4388351,-0.44564414,-1.972063,-2.522895,1.555899
87.62165989827554,909.4097222222223,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_104_yes.png,-1.8835926,3.2997172,-1.3594829,-3.0670042,-0.7318248,-2.4553998,-3.2135484,1.3142222
346.63637289948383,399.44,-5,117.50089451467326,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_22_yes.jpg,-1.9467692,3.411684,-1.4154571,-3.1310303,-0.7753144,-2.5158474,-3.2836466,1.2762285
221.43642760291254,292.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_109_yes.jpg,-1.5359734,2.496864,-0.9961695,-2.5498657,-0.47718665,-2.056335,-2.6746325,1.5495492
114.73989195171407,402.04,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_64_yes.jpg,-1.7837522,3.1045997,-1.2606088,-2.9444458,-0.6544632,-2.3563328,-3.1057925,1.444296
28.85588363381811,577.9591836734694,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_68_yes.jpg,-1.4447916,1.1557375,-0.63449407,-2.0870974,-0.36050874,-1.865342,-2.2379246,2.0938818
127.6484604383495,323.0888888888889,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_103_yes.png,-2.3271754,4.0963097,-1.7716273,-3.4934332,-1.0438807,-2.843549,-3.6922107,1.0841655
418.5325006359392,510,-5,40.22010810439645,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_96_yes.jpg,-2.1362283,3.736994,-1.5852938,-3.3126292,-0.90426356,-2.6722775,-3.4885252,1.1766824
1007.9426803895035,272.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_34_yes.jpg,-1.4312675,-0.2675619,-0.1579698,-0.99786204,-0.09528827,-2.1268063,-2.0526128,4.445211
1.394969180937352,899,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_111_yes.jpg,-1.5245521,2.4579513,-0.98157644,-2.5293217,-0.47174898,-2.038465,-2.6442785,1.5392016
110.9893123719246,478.60330578512395,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_112_yes.jpg,-1.5193064,2.4060307,-0.96702355,-2.5113282,-0.46631446,-2.0253227,-2.6202848,1.542641
389.77129904985986,258.25,5,466.7260956471897,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_99_yes.jpg,-1.4448272,1.1009238,-0.6198859,-2.0666935,-0.34961626,-1.870545,-2.2299786,2.147849
26.431062172953887,2749.1388888888887,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_80_yes.jpg,-1.7550248,3.0384276,-1.2304342,-2.902952,-0.6292075,-2.3271275,-3.0692728,1.4871191
0.15997473937661733,899,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_89_yes.jpg,-1.7609795,3.0530794,-1.2368622,-2.9120963,-0.6346925,-2.3332756,-3.0774283,1.4779071
343.40439845308083,481,-5,606.282331266107,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_61_yes.jpg,-1.4247972,-0.2709214,-0.15559298,-0.98688215,-0.09564955,-2.1285932,-2.0492706,4.461056
736.5416382539365,577.25,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_101_yes.jpg,-1.6248454,2.7106285,-1.0888454,-2.6995988,-0.5202575,-2.1844037,-2.8773408,1.6572713
466.10180331990523,339.6666666666667,-5,73.59438055603806,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_9_yes.jpg,-1.5572937,2.3910215,-1.0265903,-2.5255764,-0.48522183,-1.9926652,-2.5876606,1.2405194
679.9488281246477,0,5,31.978644469058054,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_54_yes.jpg,-1.3588527,-0.14691469,-0.064365454,-1.3703555,-0.20730905,-2.059614,-1.9695765,3.7706008
44.53487999971799,8554.805555555557,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_108_yes.png,-1.851932,3.240091,-1.3282106,-3.0304258,-0.7085793,-2.4235148,-3.179084,1.3507892
0.1974027023197351,899,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_78_yes.jpeg,-1.7612108,3.0527275,-1.2363158,-2.9119835,-0.6343689,-2.3343232,-3.0777829,1.4802271
621.7420357547323,509,-5,138.3480533787963,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_56_yes.jpg,-1.5936487,3.1192653,-0.9254992,-3.038407,-0.47705933,-2.551126,-2.9886715,1.7486109
191.12091482635105,457,5,41.223492649092705,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_23_yes.jpg,-1.4152906,-0.2802877,-0.14965184,-0.9691328,-0.09698035,-2.129824,-2.0435205,4.4826655
309.23961238406537,371,-5,161.8761223374469,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_24_yes.jpg,-1.4522402,-0.18195698,-0.29885772,-1.2529509,-0.1229211,-1.9958472,-2.0508962,3.894184
101.35995220920381,287.04,-5,74.60536093194312,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_49_yes.jpg,-1.4840286,2.002979,-0.87073857,-2.378255,-0.437318,-1.9253857,-2.4394813,1.5790225
673.0200299956896,186.22222222222223,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_77_yes.jpg,-1.7619886,3.0555522,-1.2378602,-2.913643,-0.6355498,-2.3344593,-3.0788658,1.4766871
504.5166591037123,585.25,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_43_yes.jpg,-1.7618033,3.0551066,-1.2377515,-2.913362,-0.63545156,-2.3341262,-3.0785563,1.476632
1038.0002451557493,0,-5,53.555101494822246,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_40_yes.jpg,-2.9614918,4.9602766,-1.9659292,-4.572641,-1.1241755,-4.1303124,-4.1973352,1.915291
3100.5396189686917,0,-5,216.49402641131203,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_76_yes.jpg,-1.5622915,-0.16434693,-0.44368768,-1.0318058,-0.2323993,-1.8674239,-1.8077568,2.1374664
295.13127438426227,198.25,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_1_yes.png,-1.7619886,3.0555522,-1.2378602,-2.913643,-0.6355498,-2.3344593,-3.0788658,1.4766871
25.775295767820438,120,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_87_yes.jpg,-1.7620033,3.0555975,-1.2379671,-2.9136686,-0.6356355,-2.334333,-3.0788302,1.4763242
910.0525471593824,192,-5,915.0025013806348,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_39_yes.jpg,-1.4065382,2.7154772,-0.7559461,-2.8175025,-0.3671162,-2.283297,-2.777979,1.7869068
1516.9591202762513,300,5,10.94030475466412,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_45_yes.jpg,-1.4152899,-0.28027934,-0.14965017,-0.9691257,-0.09697441,-2.1298425,-2.04352,4.482678
130.46580593811882,370,-5,21.96049839756219,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_36_yes.jpg,-1.485055,2.0164394,-0.8734732,-2.3824801,-0.4378972,-1.928644,-2.4453,1.5774246
27.869246471274266,504.8888888888889,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_92_yes.jpg,-1.6441225,2.7568848,-1.1074662,-2.729209,-0.5301064,-2.2074282,-2.909113,1.6523134
842.6386844363906,67.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_102_yes.jpg,-2.2741475,3.9958146,-1.7198044,-3.443189,-1.0049211,-2.795664,-3.635598,1.1096872
150.43117562514294,770.0612244897959,5,29.056248872659744,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_13_yes.jpg,-1.4422138,1.0215589,-0.60023934,-2.0364819,-0.3361548,-1.8723589,-2.2138884,2.2068663
15.552479686986487,899,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2474_yes.jpg,-2.1437435,3.7554548,-1.5916206,-3.325916,-0.91676766,-2.6731632,-3.496594,1.1607374
124.99218668567755,1942.6666666666667,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_110_yes.jpg,-1.5586556,2.5478551,-1.0203891,-2.5880048,-0.48625666,-2.0905845,-2.7305253,1.586739
306.64915616526696,286.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_106_yes.png,-1.5482924,2.525894,-1.009653,-2.569855,-0.48200876,-2.0738544,-2.703656,1.5657533
40.71997170692873,1913.6666666666667,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_91_yes.png,-1.7309705,2.9792535,-1.2044698,-2.8660126,-0.6070553,-2.3022895,-3.0363243,1.5243279
225.5630882048481,656.8888888888889,5,112.37991256442609,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_7_yes.jpg,-1.4671551,1.7230914,-0.80708,-2.2884157,-0.420147,-1.8759861,-2.3417847,1.6746343
653.1218503944137,352,5,1050.280210841229,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_38_yes.jpg,-1.4739609,2.4823775,-0.8871315,-2.6279182,-0.41090202,-2.1070333,-2.7347355,1.7878157
12.127197062418759,2054.25,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2904_yes.jpg,-2.2998154,4.0467243,-1.7408465,-3.4831862,-1.0318834,-2.8132658,-3.6664762,1.0892347
45.58332987673219,899,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2922_yes.jpg,-2.3046482,4.053273,-1.7496355,-3.4720604,-1.0272406,-2.8230522,-3.6681182,1.0949036
17.10337321243685,898,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2915_yes.jpg,-2.378856,4.1793504,-1.8186136,-3.5699608,-1.1027287,-2.8946981,-3.7639554,1.0721997
3401.229679918274,79.0,-5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_62_yes.jpg,-1.4710989,1.8040856,-0.8273371,-2.3146875,-0.42499015,-1.8859594,-2.363929,1.6343523
327.5373936743431,354,5,135.30594638001205,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_70_yes.jpg,-1.5537285,2.5363448,-1.013141,-2.5771232,-0.48294258,-2.0833173,-2.715402,1.5779842
26.21841253860032,172.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_2461_yes.jpg,-1.7823563,3.1015553,-1.2588658,-2.9425335,-0.65311706,-2.3553898,-3.1043553,1.4473675
219.16585052780988,103.0,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_5_yes.jpg,-1.728571,2.9733489,-1.2018763,-2.8623211,-0.6048465,-2.2998095,-3.033027,1.5280346
569.1824962977116,434.1875,5,58.7829602608734,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_12_yes.jpg,-1.4987346,2.196134,-0.9100021,-2.4388614,-0.44564757,-1.9720833,-2.522931,1.5558883
301.02215623724305,498.0,5,10.553481126418648,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_26_yes.jpg,-1.4907742,2.091497,-0.88872623,-2.4060364,-0.44113073,-1.9468007,-2.4777384,1.5684754
308.4002088193515,210.0,5,23.48215119430219,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_31_yes.jpg,-1.4503777,1.2564595,-0.66828465,-2.1249628,-0.36933795,-1.8698062,-2.2581315,2.0266016
549.3119202724438,160,5,97.44647359001529,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_79_yes.jpg,-1.4659288,1.6647273,-0.79109126,-2.2700853,-0.41698655,-1.8731548,-2.330943,1.7128636
12.188425159676854,32473.760000000002,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_81_yes.jpg,-1.4855652,2.0231278,-0.8748319,-2.3845794,-0.43818504,-1.9302632,-2.4481912,1.5766288
0.08625375271603986,899,5,0.0,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_84_yes.jpg,-1.5705692,2.577737,-1.0340792,-2.61135,-0.49211746,-2.1094985,-2.7626872,1.6112503
135.67192360076209,0,-5,329.41576766264564,True,/content/drive/MyDrive/datad/Dysgraphia/dysgraphia_93_yes.jpg,-1.4412794,0.99228567,-0.5934833,-2.0254862,-0.33071843,-1.8732179,-2.207809,2.228378
18.39823105644848,899,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_370_no.jpg,-2.0846176,3.6541278,-1.5369536,-3.2755585,-0.8780497,-2.6255975,-3.4345777,1.1925
43.73520366042234,899,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_989_no.jpg,-2.2812545,4.0118732,-1.7207088,-3.4714384,-1.0185063,-2.7985344,-3.6489124,1.1046249
13.656108768943625,45.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2638_no.jpg,-2.2521777,3.9566314,-1.6937137,-3.4415119,-0.9973953,-2.7710807,-3.6171138,1.1144906
59.8180779602867,4049.805555555555,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_914_no.jpg,-2.5511665,4.3966208,-2.035669,-3.73884,-1.2939897,-3.0801184,-4.0046034,0.95253336
19.425326766241653,898,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2586_no.jpg,-2.2613504,3.9717052,-1.7072892,-3.431074,-0.99555665,-2.7841737,-3.6219523,1.1158937
64.74076115015828,898,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1000_no.jpg,-2.2895303,4.0279145,-1.7340763,-3.4607625,-1.0213954,-2.8039455,-3.6511686,1.0907165
47.88144409035198,898,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2625_no.jpg,-2.2167199,3.8899066,-1.661043,-3.3985982,-0.97029537,-2.7371426,-3.5755713,1.1249887
67.0598562070785,349,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_964_no.jpg,-2.4883976,4.327278,-1.9656659,-3.6750689,-1.226023,-3.0149972,-3.9231067,0.9726089
47.9653826030181,898,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_3106_no.jpg,-2.3173532,4.0806026,-1.7595866,-3.4930425,-1.0440248,-2.8279746,-3.6827393,1.0765795
32.30176580470061,8095.555555555556,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2515_no.jpg,-2.2199996,3.8960211,-1.6658365,-3.3920615,-0.9684948,-2.744049,-3.5760653,1.1280943
53.11791448370661,896,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2581_no.jpg,-2.5329487,4.3759437,-2.0132036,-3.7204974,-1.2756865,-3.0564816,-3.9783192,0.9576999
29.325922049382257,2732.138888888889,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2646_no.jpg,-2.311253,4.065715,-1.7560958,-3.4783123,-1.0320731,-2.8289828,-3.6751602,1.0916992
51.488843392892534,5763.25,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2526_no.jpg,-2.4700878,4.3046436,-1.9435213,-3.6545682,-1.2072153,-2.9981554,-3.8981402,0.97978866
79.57238530138642,1349.25,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2487_no.jpg,-2.5465388,4.370701,-2.0008364,-3.7454774,-1.2808268,-3.0709014,-3.9813085,0.98652637
25.827032892034993,899,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_630_no.jpg,-2.2792273,4.0072856,-1.7213743,-3.4620357,-1.0166016,-2.7939053,-3.6438038,1.0966419
26.061205916890685,4787.13888888889,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_431_no.jpg,-2.2137234,3.8838432,-1.6576124,-3.3984683,-0.968455,-2.7346866,-3.5732825,1.1270438
52.01593308804331,5219.555555555556,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2486_no.jpg,-2.45701,4.287142,-1.9217225,-3.6454432,-1.1943772,-2.9742687,-3.8756301,0.9917029
84.57075947053056,2958.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_3152_no.jpg,-2.5040822,4.332899,-1.957031,-3.704686,-1.2387822,-3.0280302,-3.93151,1.0037342
39.45863772857052,2335.530612244898,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_2469_no.jpg,-2.4121563,4.2256365,-1.8580996,-3.608406,-1.1409001,-2.9308474,-3.8124266,1.0530196
59.536780700557756,897,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1001_no.jpg,-2.5341346,4.3589993,-1.9885685,-3.7333672,-1.2693306,-3.0581849,-3.9671955,0.99251163
102.06743760504366,14434.6875,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_3100_no.jpg,-2.6354356,4.482708,-2.1302314,-3.8188107,-1.3722602,-3.1620347,-4.10506,0.889794
32.14053911374492,57.0,-5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_902_no.jpg,-2.5457418,4.3914375,-2.0313404,-3.7349207,-1.2874632,-3.0752542,-3.9996297,0.9558443
34.841631237860156,56.0,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_837_no.jpg,-2.1808882,3.8201926,-1.6285434,-3.3548703,-0.9366217,-2.7121606,-3.5361974,1.1553243
179.2984582169413,4522.96,5,0.0,False,/content/drive/MyDrive/datad/Normal/dysgraphia_1014_no.jpg,-2.5219328,4.363752,-2.0013926,-3.708549,-1.2633591,-3.0473764,-3.964809,0.96078026
